"","SOC_CODE","EMPLOYER_STATE","EMPLOYER_NAME","frequency","job_category","State"
"2517",41,"MA","THE MATHWORKS, INC",25,"Sales and Related Occupations","Massachusetts"
"2518",41,"MA","AKAMAI TECHNOLOGIES, INC",10,"Sales and Related Occupations","Massachusetts"
"2519",41,"MA","ECLINICALWORKS, LLC",8,"Sales and Related Occupations","Massachusetts"
"2520",41,"MA","ASPEN TECHNOLOGY, INC",5,"Sales and Related Occupations","Massachusetts"
"2521",41,"MA","SCHNEIDER ELECTRIC USA, INC",4,"Sales and Related Occupations","Massachusetts"
"2522",41,"MD","DANFOSS, LLC",4,"Sales and Related Occupations","Maryland"
"2523",41,"MD","BISONTE INDUSTRIAL USA LLC",2,"Sales and Related Occupations","Maryland"
"2524",41,"MD","CIENA CORPORATION",2,"Sales and Related Occupations","Maryland"
"2525",41,"MD","LOTAME SOLUTIONS, INC",1,"Sales and Related Occupations","Maryland"
"2526",41,"MD","OUTOTEC (USA), INC",1,"Sales and Related Occupations","Maryland"
"2527",41,"MI","MICHIGAN SPRING AND STAMPING OF MUSKEGON, LLC",2,"Sales and Related Occupations","Michigan"
"2528",41,"MI","A2MAC1, LLC",1,"Sales and Related Occupations","Michigan"
"2529",41,"MI","AMHERST CAPITAL PARTNERS, LLC",1,"Sales and Related Occupations","Michigan"
"2530",41,"MI","APPLIED AUTOMATION TECHNOLOGIES, INC",1,"Sales and Related Occupations","Michigan"
"2531",41,"MI","ASAHI KASEI PLASTICS NORTH AMERICA, INC",1,"Sales and Related Occupations","Michigan"
"2532",41,"MN","KRISTI ABBOTT",3,"Sales and Related Occupations","Minnesota"
"2533",41,"MN","CARGILL, INCORPORATED",2,"Sales and Related Occupations","Minnesota"
"2534",41,"MN","RBC CAPITAL MARKETS, LLC",2,"Sales and Related Occupations","Minnesota"
"2535",41,"MN","COVIDIEN LP",1,"Sales and Related Occupations","Minnesota"
"2536",41,"MN","DOUGLAS SCIENTIFIC, LLC",1,"Sales and Related Occupations","Minnesota"
"2537",41,"MO","GAINSIGHT",2,"Sales and Related Occupations","Missouri"
"2538",41,"MO","THE BOEING COMPANY",2,"Sales and Related Occupations","Missouri"
"2539",41,"MO","BURNS MCDONNELL ENGINEERING COMPANY, INC",1,"Sales and Related Occupations","Missouri"
"2540",41,"MO","GNET INTEGRATION SERVICES, INC",1,"Sales and Related Occupations","Missouri"
"2541",41,"MO","HUBBELL POWER SYSTEMS, INC",1,"Sales and Related Occupations","Missouri"
"2542",41,"MS","ERGON REFINING, INC",2,"Sales and Related Occupations","Mississippi"
"2543",41,"MS","ERGON, INC",1,"Sales and Related Occupations","Mississippi"
"2544",41,"MT","CITY MOTOR COMPANY, INC",1,"Sales and Related Occupations","Montana"
"2545",41,"MT","MONTANA COFFEE IMPORTERS, LLC",1,"Sales and Related Occupations","Montana"
"2546",41,"NC","BOFA SECURITIES, INC",6,"Sales and Related Occupations","North Carolina"
"2547",41,"NC","IBM CORPORATION",5,"Sales and Related Occupations","North Carolina"
"2548",41,"NC","MERRILL LYNCH",4,"Sales and Related Occupations","North Carolina"
"2549",41,"NC","ABB INC",3,"Sales and Related Occupations","North Carolina"
"2550",41,"NC","EVEREST TEXTILE USA LLC",2,"Sales and Related Occupations","North Carolina"
"2551",41,"ND","CLARK EQUIPMENT COMPANY",1,"Sales and Related Occupations","North Dakota"
"2552",41,"NE","WEST CORPORATION",1,"Sales and Related Occupations","Nebraska"
"2553",41,"NH","MARKEM-IMAJE CORPORATION",1,"Sales and Related Occupations","New Hampshire"
"2554",41,"NJ","WIPRO LIMITED",36,"Sales and Related Occupations","New Jersey"
"2555",41,"NJ","BNP PARIBAS SECURITIES CORP",13,"Sales and Related Occupations","New Jersey"
"2556",41,"NJ","MINDTREE LIMITED",13,"Sales and Related Occupations","New Jersey"
"2557",41,"NJ","TATA COMMUNICATIONS (AMERICA), INC",13,"Sales and Related Occupations","New Jersey"
"2558",41,"NJ","L&T TECHNOLOGY SERVICES LIMITED",12,"Sales and Related Occupations","New Jersey"
"2559",41,"NV","INTERLOCK USA, INC",1,"Sales and Related Occupations","Nevada"
"2560",41,"NV","PRIME TRUST, LLC",1,"Sales and Related Occupations","Nevada"
"2561",41,"NV","THE NAV PEOPLE, INC",1,"Sales and Related Occupations","Nevada"
"2562",41,"NY","BARCLAYS CAPITAL INC",10,"Sales and Related Occupations","New York"
"2563",41,"NY","CITIBANK, N.A",8,"Sales and Related Occupations","New York"
"2564",41,"NY","MORGAN STANLEY CO., LLC",6,"Sales and Related Occupations","New York"
"2565",41,"NY","SG AMERICAS SECURITIES, LLC",6,"Sales and Related Occupations","New York"
"2566",41,"NY","MPHASIS CORPORATION",5,"Sales and Related Occupations","New York"
"2567",41,"OH","CRANE CO",4,"Sales and Related Occupations","Ohio"
"2568",41,"OH","AIRSTREAM, INC",2,"Sales and Related Occupations","Ohio"
"2569",41,"OH","BOLE MACHINERY INC",2,"Sales and Related Occupations","Ohio"
"2570",41,"OH","PARKER HANNIFIN CORPORATION",2,"Sales and Related Occupations","Ohio"
"2571",41,"OH","SAINT-GOBAIN PERFORMANCE PLASTICS CORPORATION",2,"Sales and Related Occupations","Ohio"
"2572",41,"OK","SULZER CHEMTECH USA, INC",2,"Sales and Related Occupations","Oklahoma"
"2573",41,"OK","AIR-X-LIMITED INTERNATIONAL (SC)",1,"Sales and Related Occupations","Oklahoma"
"2574",41,"OK","ENVIRO SYSTEMS, INC",1,"Sales and Related Occupations","Oklahoma"
"2575",41,"OK","WW-AFCO STEEL, LLC",1,"Sales and Related Occupations","Oklahoma"
"2576",41,"OR","MENTOR GRAPHICS CORPORATION",37,"Sales and Related Occupations","Oregon"
"2577",41,"OR","EMERGING ACQUISITIONS, LLC",2,"Sales and Related Occupations","Oregon"
"2578",41,"OR","PRODAPT NORTH AMERICA",2,"Sales and Related Occupations","Oregon"
"2579",41,"OR","PAYRANGE, INC",1,"Sales and Related Occupations","Oregon"
"2580",41,"PA","SAP AMERICA, INC",24,"Sales and Related Occupations","Pennsylvania"
"2581",41,"PA","ANSYS, INC",7,"Sales and Related Occupations","Pennsylvania"
"2582",41,"PA","EPAM SYSTEMS, INC",6,"Sales and Related Occupations","Pennsylvania"
"2583",41,"PA","ACCUWEATHER SALES AND SERVICE, LLC",5,"Sales and Related Occupations","Pennsylvania"
"2584",41,"PA","SIEMENS MEDICAL SOLUTIONS USA, INC",3,"Sales and Related Occupations","Pennsylvania"
"2585",41,"RI","LIGHTHOUSE MTG, LLC",2,"Sales and Related Occupations","Rhode Island"
"2586",41,"RI","ALCOR SCIENTIFIC INC",1,"Sales and Related Occupations","Rhode Island"
"2587",41,"RI","CAROUSEL INDUSTRIES",1,"Sales and Related Occupations","Rhode Island"
"2588",41,"RI","DASSAULT SYSTEMES AMERICAS CORP",1,"Sales and Related Occupations","Rhode Island"
"2589",41,"RI","GOOD DOG LABS, LLC",1,"Sales and Related Occupations","Rhode Island"
"2590",41,"SC","BASWARE INC",2,"Sales and Related Occupations","South Carolina"
"2591",41,"SC","NUTRAMAX LABORATORIES, INC",2,"Sales and Related Occupations","South Carolina"
"2592",41,"SC","3D SYSTEMS, INC",1,"Sales and Related Occupations","South Carolina"
"2593",41,"SC","NORTH AMERICAN RESCUE, LLC",1,"Sales and Related Occupations","South Carolina"
"2594",41,"SC","RICHMOND OPTIMUS OPERATIONS, LLC",1,"Sales and Related Occupations","South Carolina"
"2595",41,"SD","LATIN AMERICA LINDA, INC",1,"Sales and Related Occupations","South Dakota"
"2596",41,"SD","WURTH ELECTRONICS MIDCOM INC",1,"Sales and Related Occupations","South Dakota"
"2597",41,"TN","UBS SECURITIES LLC",12,"Sales and Related Occupations","Tennessee"
"2598",41,"TN","RIB MANAGEMENT COMPUTER CONTROLS INC",5,"Sales and Related Occupations","Tennessee"
"2599",41,"TN","UNIVERSAL ASSET MANAGEMENT, INC",4,"Sales and Related Occupations","Tennessee"
"2600",41,"TN","SYNAPTIVE MEDICAL USA, INC",3,"Sales and Related Occupations","Tennessee"
"2601",41,"TN","AMERICA PLASTICS LLC",2,"Sales and Related Occupations","Tennessee"
"2602",41,"TX","COGNIZANT TECHNOLOGY SOLUTIONS US CORP",69,"Sales and Related Occupations","Texas"
"2603",41,"TX","SECURONIX INC",34,"Sales and Related Occupations","Texas"
"2604",41,"TX","INFOSYS LIMITED",33,"Sales and Related Occupations","Texas"
"2605",41,"TX","EMC CORPORATION",18,"Sales and Related Occupations","Texas"
"2606",41,"TX","HEWLETT PACKARD ENTERPRISE COMPANY",13,"Sales and Related Occupations","Texas"
"2607",41,"UT","ARLBERG LLC",1,"Sales and Related Occupations","Utah"
"2608",41,"UT","BEEDYNAMIC USA",1,"Sales and Related Occupations","Utah"
"2609",41,"UT","GENESYS TELECOMMUNICATIONS LABORATORIES, INC",1,"Sales and Related Occupations","Utah"
"2610",41,"UT","INSTRUCTURE, INC",1,"Sales and Related Occupations","Utah"
"2611",41,"UT","NOZZLE TECH USA, LLC",1,"Sales and Related Occupations","Utah"
"2612",41,"VA","CHINA TELECOM (AMERICAS) CORPORATION",3,"Sales and Related Occupations","Virginia"
"2613",41,"VA","DIVVY CLOUD CORPORATION",3,"Sales and Related Occupations","Virginia"
"2614",41,"VA","COMPUGAIN LLC",2,"Sales and Related Occupations","Virginia"
"2615",41,"VA","INFOVISTA CORPORATION",2,"Sales and Related Occupations","Virginia"
"2616",41,"VA","MICROSTRATEGY INCORPORATED",2,"Sales and Related Occupations","Virginia"
"2617",41,"VT","DATA INNOVATIONS LLC (ROPER ENTITY)",1,"Sales and Related Occupations","Vermont"
"2618",41,"WA","MICROSOFT CORPORATION",22,"Sales and Related Occupations","Washington"
"2619",41,"WA","AMAZON WEB SERVICES, INC",11,"Sales and Related Occupations","Washington"
"2620",41,"WA","ACCELALPHA INC",4,"Sales and Related Occupations","Washington"
"2621",41,"WA","AMAZON.COM SERVICES, INC",2,"Sales and Related Occupations","Washington"
"2622",41,"WA","F5 NETWORKS, INC",2,"Sales and Related Occupations","Washington"
"2623",41,"WI","CONVERGENT SCIENCE, INC",3,"Sales and Related Occupations","Wisconsin"
"2624",41,"WI","ROCKWELL AUTOMATION, INC",3,"Sales and Related Occupations","Wisconsin"
"2625",41,"WI","JOHNSON CONTROLS, INC",2,"Sales and Related Occupations","Wisconsin"
"2626",41,"WI","LESAFFRE YEAST CORPORATION",2,"Sales and Related Occupations","Wisconsin"
"2627",41,"WI","ADAM INFORMATION TECHNOLOGIES, LLC",1,"Sales and Related Occupations","Wisconsin"
"2628",41,"WV","DANIELS COMPANY WEST VIRGINIA INC",1,"Sales and Related Occupations","West Virginia"
"2629",43,"AL","DONGHEE ALABAMA, LLC",1,"Office and Administrative Support Occupations","Alabama"
"2630",43,"AL","DONGHEE AMERICA, INC",1,"Office and Administrative Support Occupations","Alabama"
"2631",43,"AL","HYUNDAI POWER TRANSFORMERS USA, INC",1,"Office and Administrative Support Occupations","Alabama"
"2632",43,"AL","LOTTE CHEMICAL ALABAMA CORP",1,"Office and Administrative Support Occupations","Alabama"
"2633",43,"AZ","ARIZONA STATE UNIVERSITY",2,"Office and Administrative Support Occupations","Arizona"
"2634",43,"AZ","CENTERA BIOSCIENCE INC",2,"Office and Administrative Support Occupations","Arizona"
"2635",43,"CA","PHARMACYCLICS LLC",7,"Office and Administrative Support Occupations","California"
"2636",43,"CA","NANOME, INC",4,"Office and Administrative Support Occupations","California"
"2637",43,"CA","PERSONALIS, INC",4,"Office and Administrative Support Occupations","California"
"2638",43,"CA","QUANTIUM, INC",4,"Office and Administrative Support Occupations","California"
"2639",43,"CA","BADGER MAPS INC",2,"Office and Administrative Support Occupations","California"
"2640",43,"CO","DHARMACON, INC",1,"Office and Administrative Support Occupations","Colorado"
"2641",43,"CO","HIGH COUNTRY MILLWORK INC",1,"Office and Administrative Support Occupations","Colorado"
"2642",43,"CO","LEIGHFISHER INC",1,"Office and Administrative Support Occupations","Colorado"
"2643",43,"CT","BOEHRINGER INGELHEIM PHARMACEUTICALS, INC",3,"Office and Administrative Support Occupations","Connecticut"
"2644",43,"CT","STAMFORD HEALTH MEDICAL GROUP, INC",2,"Office and Administrative Support Occupations","Connecticut"
"2645",43,"CT","AETNA RESOURCES LLC",1,"Office and Administrative Support Occupations","Connecticut"
"2646",43,"DC","WASHINGTON LATIN PUBLIC CHARTER SCHOOL",3,"Office and Administrative Support Occupations","District of Columbia"
"2647",43,"DC","BRAVE UX LLC",2,"Office and Administrative Support Occupations","District of Columbia"
"2648",43,"DC","OST, INC",2,"Office and Administrative Support Occupations","District of Columbia"
"2649",43,"DC","CENTER FOR APPLIED LINGUISTICS",1,"Office and Administrative Support Occupations","District of Columbia"
"2650",43,"DC","CRITERION ECONOMICS, LLC",1,"Office and Administrative Support Occupations","District of Columbia"
"2651",43,"DE","GOOD FUTURE",2,"Office and Administrative Support Occupations","Delaware"
"2652",43,"FL","EIKON USA LLC",1,"Office and Administrative Support Occupations","Florida"
"2653",43,"FL","ELITE CONSULTING OF SWFL, LLC",1,"Office and Administrative Support Occupations","Florida"
"2654",43,"FL","GEOGLOBAL PARTNERS, LLC",1,"Office and Administrative Support Occupations","Florida"
"2655",43,"FL","HAYMAN WOODWARD CORP",1,"Office and Administrative Support Occupations","Florida"
"2656",43,"FL","JSPE VIP SERVICES LLC",1,"Office and Administrative Support Occupations","Florida"
"2657",43,"GA","CAMERA WEST, INC",3,"Office and Administrative Support Occupations","Georgia"
"2658",43,"GA","TIBI, LLC",1,"Office and Administrative Support Occupations","Georgia"
"2659",43,"HI","HAWAII INTERNATIONAL FILM FESTIVAL",4,"Office and Administrative Support Occupations","Hawaii"
"2660",43,"HI","HAWAII TROPICAL BOTANICAL GARDEN",1,"Office and Administrative Support Occupations","Hawaii"
"2661",43,"IA","WARTBURG COLLEGE",1,"Office and Administrative Support Occupations","Iowa"
"2662",43,"ID","FORGE INTERNATIONAL SCHOOL",1,"Office and Administrative Support Occupations","Idaho"
"2663",43,"IL","TEMPUS LABS, INC",3,"Office and Administrative Support Occupations","Illinois"
"2664",43,"IL","ACGT, INC",2,"Office and Administrative Support Occupations","Illinois"
"2665",43,"IL","DHAMI TRANSPORT, INC",2,"Office and Administrative Support Occupations","Illinois"
"2666",43,"IL","TAPECASE",2,"Office and Administrative Support Occupations","Illinois"
"2667",43,"IL","AMERICAN METRO BANK",1,"Office and Administrative Support Occupations","Illinois"
"2668",43,"IN","COMMUNITY CHIROPRACTIC AND WELLNESS",3,"Office and Administrative Support Occupations","Indiana"
"2669",43,"IN","ZIMMER US, INC",1,"Office and Administrative Support Occupations","Indiana"
"2670",43,"KS","ACTUARIAL RESOURCES CORPORATION OF KANSAS",1,"Office and Administrative Support Occupations","Kansas"
"2671",43,"KS","THE UNIVERSITY OF KANSAS",1,"Office and Administrative Support Occupations","Kansas"
"2672",43,"KS","TICKET SOLUTIONS, INC",1,"Office and Administrative Support Occupations","Kansas"
"2673",43,"LA","NEW ORLEANS FILM AND VIDEO SOCIETY",1,"Office and Administrative Support Occupations","Louisiana"
"2674",43,"MA","DOTCOM TEAM, LLC",3,"Office and Administrative Support Occupations","Massachusetts"
"2675",43,"MA","WHITEHEAD INSTITUTE FOR BIOMEDICAL RESEARCH",2,"Office and Administrative Support Occupations","Massachusetts"
"2676",43,"MA","ELECTRICAL SYSTEMS SOLUTIONS, LLC DBA EXPOSURE",1,"Office and Administrative Support Occupations","Massachusetts"
"2677",43,"MA","ELIASSEN GROUP, LLC",1,"Office and Administrative Support Occupations","Massachusetts"
"2678",43,"MA","FOUNDATION MEDICINE, INC",1,"Office and Administrative Support Occupations","Massachusetts"
"2679",43,"MD","PRECISION BIOSERVICES, INC",5,"Office and Administrative Support Occupations","Maryland"
"2680",43,"MD","AMAREX CLINICAL RESEARCH, LLC",4,"Office and Administrative Support Occupations","Maryland"
"2681",43,"MD","AVAR CONSULTING, INC",4,"Office and Administrative Support Occupations","Maryland"
"2682",43,"MD","PRECISION MEDICINE GROUP, LLC",3,"Office and Administrative Support Occupations","Maryland"
"2683",43,"MD","JAI MEDICAL SYSTEMS MANAGED CARE ORGANIZATION, INC",2,"Office and Administrative Support Occupations","Maryland"
"2684",43,"ME","THE JACKSON LABORATORY",2,"Office and Administrative Support Occupations","Maine"
"2685",43,"ME","BORDER FREIGHT TRANSPORTATION CONSULTING, LLC",1,"Office and Administrative Support Occupations","Maine"
"2686",43,"MI","GW BOAT REPAIR LLC",2,"Office and Administrative Support Occupations","Michigan"
"2687",43,"MI","CENTER FOR LAND REFORM INC",1,"Office and Administrative Support Occupations","Michigan"
"2688",43,"MI","HIPR PACSOFT TECHNOLOGIES, INC",1,"Office and Administrative Support Occupations","Michigan"
"2689",43,"MI","HUDSON LEGAL GROUP, PC",1,"Office and Administrative Support Occupations","Michigan"
"2690",43,"MI","NEOGEN CORPORATION",1,"Office and Administrative Support Occupations","Michigan"
"2691",43,"MN","UNIVERSITY OF MINNESOTA",2,"Office and Administrative Support Occupations","Minnesota"
"2692",43,"MN","MIDWEST QUALITY HOME CARE INC",1,"Office and Administrative Support Occupations","Minnesota"
"2693",43,"MN","PRO ONE MANAGEMENT, LLC",1,"Office and Administrative Support Occupations","Minnesota"
"2694",43,"MO","ENVISION LLC",1,"Office and Administrative Support Occupations","Missouri"
"2695",43,"MO","MOGENE LC",1,"Office and Administrative Support Occupations","Missouri"
"2696",43,"MO","PIERIANDX INC",1,"Office and Administrative Support Occupations","Missouri"
"2697",43,"MO","TOP CROWN LLC",1,"Office and Administrative Support Occupations","Missouri"
"2698",43,"MS","HAZZARD LAW, LLC",1,"Office and Administrative Support Occupations","Mississippi"
"2699",43,"MS","THE UNIVERSITY OF MISSISSIPPI",1,"Office and Administrative Support Occupations","Mississippi"
"2700",43,"NC","BOOKKEEPING 101, INC",1,"Office and Administrative Support Occupations","North Carolina"
"2701",43,"NC","FALLS LAKE INSURANCE MANAGEMENT COMPANY INC",1,"Office and Administrative Support Occupations","North Carolina"
"2702",43,"NE","UNIVERSITY OF NEBRASKA MEDICAL CENTER",1,"Office and Administrative Support Occupations","Nebraska"
"2703",43,"NJ","RANG TECHNOLOGIES, INC",6,"Office and Administrative Support Occupations","New Jersey"
"2704",43,"NJ","BCT PARTNERS",3,"Office and Administrative Support Occupations","New Jersey"
"2705",43,"NJ","LOTUSDATA LLP",2,"Office and Administrative Support Occupations","New Jersey"
"2706",43,"NJ","ADMERA HEALTH, LLC",1,"Office and Administrative Support Occupations","New Jersey"
"2707",43,"NJ","AQ IMAGING LLC",1,"Office and Administrative Support Occupations","New Jersey"
"2708",43,"NM","NEW MEXICO STATE UNIVERSITY",2,"Office and Administrative Support Occupations","New Mexico"
"2709",43,"NM","ANGEL FIRE RESORT OPERATIONS LLC",1,"Office and Administrative Support Occupations","New Mexico"
"2710",43,"NY","MCKINSEY COMPANY, INC. UNITED STATES",4,"Office and Administrative Support Occupations","New York"
"2711",43,"NY","BLACKBIRDS BROOKLYN LLC",3,"Office and Administrative Support Occupations","New York"
"2712",43,"NY","ANDREW JACONO MD PLLC",2,"Office and Administrative Support Occupations","New York"
"2713",43,"NY","CROSSTOWN SOLUTIONS INC",2,"Office and Administrative Support Occupations","New York"
"2714",43,"NY","DUKAL CORPORATION",2,"Office and Administrative Support Occupations","New York"
"2715",43,"OH","CASE WESTERN RESERVE UNIVERSITY",2,"Office and Administrative Support Occupations","Ohio"
"2716",43,"OH","CLARUS SOLUTIONS, LLC",2,"Office and Administrative Support Occupations","Ohio"
